longitude,latitude
-3.531258,52.940418
-3.06663,53.051791
-3.397677,53.335761
-4.422849,52.888705
-3.436485,53.22355
-3.110596,52.969402
-3.019444,53.072737
-3.392013,53.18108
-3.391054,53.180579
-3.429142,53.334022
-3.790779,53.280846
-3.98648,52.951749
-3.131088,53.240963
-3.430959,53.312021
-3.756461,53.058941
-3.059063,53.220635
-3.186721,53.277521
-4.302383,53.055201
-3.008053,53.055386
-3.757236,53.309277
-2.994387,53.041819
-3.763785,53.318126
-3.036903,53.199795
-3.488963,53.319905
-3.915398,53.044315
-3.222612,53.278606
-2.990121,53.059996
-3.046359,52.984828
-3.706529,53.289975
-3.930965,52.961664
-2.98894,53.049488
-3.739561,53.309815
-4.267917,53.120329
-4.178223,53.233246
-3.431148,52.980017
-3.797784,53.248664
-3.059094,53.07542
-4.273067,53.140038
-4.63,53.306445
-3.074438,53.225738
-3.855819,53.288455
-3.073321,53.213423
-4.200493,53.147704
-4.474482,53.4049
-3.697455,53.170772
-3.677959,53.291397
-3.155826,53.260871
-3.00931,53.213686
-4.129856,53.225445
-2.996651,53.042321
-3.055374,53.2186
-3.201015,53.278088
-3.015875,53.039066
-2.980226,53.040894
-4.192913,53.223411
-3.794741,53.076602
-3.521833,53.28506
-3.722365,53.292031
-2.986451,53.03917
-4.11889,53.21968
-3.43941,53.258494
-3.498729,53.165752
-4.126483,53.229029
-3.915546,52.665882
-3.083466,53.168547
-3.217922,53.270348
-3.466629,53.291181
-3.469979,53.322325
-2.994644,53.061387
-3.039318,53.169048
-3.510702,53.285884
-3.0124,53.039689
-3.043214,53.010062
-3.131796,53.206482
-3.749794,53.302734
-3.406479,53.321221
-4.630814,53.304548
-3.828881,53.323735
-3.230585,53.032732
-3.077417,53.22865
-4.191994,53.220371
-3.283032,53.322972
-3.789447,53.277306
-4.320853,53.236721
-3.026826,53.045489
-3.473129,53.287802
-4.032892,53.042715
-2.911866,53.047029
-4.351973,52.924468
-3.278166,53.124787
-3.78262,53.281939
-3.49437,53.252927
-3.421901,53.183469
-3.551083,53.125409
-3.137736,53.160507
-3.731395,53.299784
-3.537462,53.288743
-3.214849,53.010878
-3.508413,53.313314
-4.317714,53.245737
-3.246141,53.305861
-3.464662,53.314372
-3.38584,53.035914
-3.483026,53.312779
-4.182367,53.213687
-3.584937,53.293003
-3.140298,53.166344
-4.411693,52.89234
-3.739619,53.309014
-3.215189,53.264901
-4.63652,53.310914
-3.580009,53.284294
-3.402654,53.163704
-3.896647,53.277743
-3.419089,53.327966
-3.03653,53.048911
-2.972187,53.059451
-4.519924,53.26874
-3.238408,53.049156
-3.485305,53.317892
-4.055926,52.722045
-2.983471,53.059592
-4.344425,53.243281
-3.744507,53.055233
-2.970545,53.046808
-4.319277,53.390549
-4.152151,53.208492
-3.053629,53.142575
-3.661951,52.70205
-3.008634,53.100661
-4.312835,53.124085
-4.45702,52.898073
-3.816829,53.140233
-3.481427,53.325123
-3.548383,53.192851
-4.26783,53.126633
-3.317953,53.108774
-3.178982,53.196334
-3.039233,53.190309
-3.067193,52.975545
-3.304395,53.273155
-3.063584,53.189069
-3.741137,53.314611
-3.067385,53.002638
-3.644048,53.290925
-2.938573,53.060297
-3.044455,52.950962
-3.741917,53.295424
-3.559252,53.298825
-3.034056,53.204026
-4.082173,52.585926
-3.884019,52.742577
-4.578698,53.288118
-4.179772,53.211262
-4.463589,53.249634
-3.483926,53.324013
-3.473825,53.287515
-3.829829,53.324493
-3.111196,53.150986
-3.186922,53.277744
-3.974359,53.25237
-2.989533,53.040889
-3.032377,53.102974
-3.423743,53.297274
-3.310968,53.259598
-3.71038,52.726337
-4.633049,53.312078
-3.311697,53.10006
-3.501058,53.314621
-3.4083,53.309036
-3.813342,53.284802
-4.42532,52.992263
-3.621426,52.970678
-3.635233,53.291901
-2.995392,53.230236
-4.271261,53.144639
-3.942423,52.998699
-3.792443,53.280452
-3.453582,53.262178
-3.319242,53.236188
-2.916089,53.066764
-2.930679,53.177821
-3.761602,53.293912
-3.515776,53.299547
-2.994688,53.044513
-3.40834,53.19573
-4.224172,53.144638
-4.190996,53.224588
-3.887077,53.095725
-4.088191,52.767245
-4.252467,53.159256
-2.980149,53.170143
-3.473516,53.287689
-2.927645,52.968392
-3.483897,53.287264
-2.994297,53.041811
-2.985967,53.169421
-3.05201,53.082423
-3.7921,53.281213
-3.809354,53.322145
-3.470636,53.309534
-3.124727,53.16464
-2.986918,53.07329
-3.137554,53.247455
-4.315708,52.91707
-3.823657,53.31495
-3.586636,53.235193
-2.974965,53.035777
-3.102326,53.235479
-4.196639,52.933654
-4.185807,53.170649
-4.357152,53.383549
-4.377113,52.936879
-3.110925,53.150926
-2.960091,53.189022
-3.295105,53.232228
-3.006678,53.055281
-3.480558,53.318688
-4.18832,53.217939
-4.501349,53.214394
-3.486867,53.322242
-3.168109,53.226933
-2.985784,53.042592
-3.748037,53.299415
-3.412372,53.300547
-3.444425,53.242261
-4.189843,53.220482
-4.540427,52.92028
-2.98993,53.047124
-3.492947,53.273163
-2.922255,53.041043
-3.408884,53.196335
-4.633497,53.309605
-2.986881,53.039688
-2.987173,53.072677
-3.579827,53.294383
-4.108155,53.206681
-3.484058,53.315705
-4.148604,52.939037
-3.312932,53.10286
-4.104571,52.825614
-3.074649,53.225781
-3.409397,53.193704
-3.175228,53.186644
-3.138131,53.238127
-3.030694,53.203058
-4.268634,53.113797
-4.507216,53.324727
-2.991684,53.046858
-3.366806,53.273066
-2.991593,53.044854
-3.226393,53.056337
-2.933251,53.171535
-4.596114,53.292991
-2.996857,53.042194
-3.056968,52.932476
-3.41116,53.316104
-3.471878,53.326464
-3.508366,53.278785
-2.897999,53.068835
-4.067842,53.18243
-3.132038,53.248568
-3.809873,53.284729
-3.056974,53.189299
-3.334978,53.180924
-3.021396,53.079508
-3.412796,53.186463
-3.674455,53.290035
-2.977427,53.189268
-3.056213,53.057134
-2.986081,53.04321
-3.391329,53.328078
-3.201415,53.276844
-3.00936,53.053829
-2.995316,53.050414
-3.488996,53.32084
-4.344406,53.24321
-3.450201,53.043211
-4.130657,52.926647
-4.206999,53.217657
-3.567482,53.282212
-4.058211,53.181634
-4.260133,53.139466
-4.652942,52.84726
-3.57014,53.296597
-3.037136,53.16788
-3.840895,52.996628
-2.994943,53.044574
-3.491375,53.32019
-4.402963,52.981694
-2.991297,53.166401
-3.230506,53.265203
-3.019069,53.07203
-2.993951,51.612512
-2.990243,51.59143
-3.229098,51.686508
-3.004103,51.600673
-2.681601,51.630098
-3.05228,51.586116
-3.178597,51.591784
-3.13474,51.671101
-3.147539,51.710585
-3.024013,51.644246
-3.009476,51.617685
-3.242422,51.720851
-3.067756,51.757132
-2.942657,51.568812
-2.676359,51.634183
-3.221488,51.659091
-3.046295,51.550463
-2.796211,51.583779
-3.005681,51.600857
-3.018048,51.565647
-3.231505,51.637127
-3.23531,51.638382
-3.181167,51.791348
-3.239021,51.774388
-3.036682,51.578711
-3.266242,51.673301
-3.253056,51.664037
-3.004919,51.658519
-2.967173,51.592046
-2.971454,51.881402
-2.714443,51.82971
-3.126567,51.620801
-3.253007,51.58988
-3.153521,51.745459
-3.244509,51.781065
-3.000671,51.598922
-3.088376,51.607053
-3.009789,51.81047
-3.139305,51.615516
-3.236097,51.670996
-3.031991,51.639141
-3.044628,51.700459
-3.002076,51.587293
-3.008844,51.605488
-3.009927,51.621736
-2.973868,51.581748
-3.009029,51.70229
-2.877102,51.857273
-3.221881,51.585479
-3.000703,51.582647
-3.032077,51.576126
-2.846933,51.577032
-3.042505,51.575863
-3.030308,51.578946
-3.005685,51.6102
-3.229293,51.662759
-3.287446,51.655016
-2.846937,51.589638
-2.97398,51.601179
-2.981187,51.597927
-2.98725,51.732875
-3.12906,51.631629
-3.025403,51.567453
-3.297568,51.74064
-3.235994,51.642781
-3.287098,51.651414
-3.284744,51.744018
-3.235192,51.802986
-2.970643,51.586847
-3.020441,51.65442
-3.207606,51.781809
-3.001447,51.630198
-3.041815,51.665543
-2.981194,51.590203
-2.999326,51.597477
-2.784974,51.580771
-2.943998,51.625152
-3.040311,51.572016
-3.085315,51.771574
-3.318962,51.772062
-2.727869,51.589096
-2.98831,51.574848
-2.966114,51.706625
-2.768577,51.64303
-3.231273,51.694704
-3.194055,51.672015
-3.238547,51.64047
-2.673429,51.621684
-2.676999,51.635411
-2.760499,51.595561
-2.756868,51.593418
-3.08672,51.825834
-3.208427,51.66864
-3.216392,51.662632
-3.025118,51.650926
-3.025085,51.813341
-3.110225,51.683996
-3.255366,51.768973
-2.964909,51.588045
-3.231987,51.692727
-2.946613,51.776342
-3.01774,51.647412
-3.137198,51.72821
-3.19264,51.753503
-2.981572,51.586288
-2.994095,51.603887
-2.671685,51.626819
-2.831524,51.581925
-3.042155,51.703664
-3.058096,51.553702
-3.195358,51.651789
-2.961259,51.575136
-3.207523,51.786288
-3.021474,51.693928
-3.010549,51.68219
-3.19254,51.79982
-3.225871,51.645252
-3.030233,51.55832
-2.964386,51.622658
-3.058929,51.723556
-3.021067,51.607693
-2.774881,51.786402
-3.159539,51.762143
-3.195283,51.666499
-3.06402,51.617203
-2.967451,51.58815
-3.136433,51.736373
-2.962364,51.582392
-3.280836,51.651851
-2.963016,51.585911
-3.113513,51.616888
-3.028558,51.691151
-3.216702,51.779333
-2.839533,51.584251
-2.887289,51.604779
-2.966661,51.580855
-2.886687,51.86176
-3.24071,51.591567
-3.010923,51.828083
-3.041751,51.665885
-3.26667,51.67362
-3.187352,51.590923
-2.781324,51.588447
-3.028539,51.692877
-3.23239,51.572169
-2.948001,51.592642
-3.195553,51.746964
-2.809036,51.666208
-3.088809,51.605817
-3.128023,51.727804
-2.950775,51.591388
-3.058462,51.737633
-3.002492,51.60226
-3.032898,51.572854
-2.87985,51.582257
-2.985455,51.580968
-2.812041,51.772799
-3.197802,51.806268
-2.856692,51.765747
-3.034608,51.585257
-2.976416,51.601635
-2.990764,51.580204
-3.225693,51.67561
-3.228535,51.630981
-3.237187,51.644153
-2.964108,51.582926
-2.998035,51.595231
-3.245789,51.771736
-3.180634,51.799284
-2.981429,51.586379
-3.191445,51.647522
-3.205413,51.647181
-3.21651,51.591371
-2.962606,51.582911
-3.23801,51.723101
-2.927066,51.60172
-3.241948,51.585071
-3.09305,51.600247
-2.914295,51.54314
-3.162237,51.766207
-3.243571,51.686725
-3.02924,51.820587
-3.032092,51.588894
-2.904318,51.911051
-3.010493,51.546362
-2.98364,51.590515
-2.741677,51.60818
-2.827008,51.607449
-3.244284,51.585514
-2.986925,51.590883
-2.926958,51.602126
-3.007109,51.61579
-3.02253,51.693919
-2.987993,51.589525
-3.00513,51.667382
-2.98523,51.581231
-3.022825,51.693566
-2.991047,51.580642
-3.033946,51.566254
-2.997891,51.595259
-2.974941,51.589419
-3.176687,51.657507
-3.232153,51.688212
-3.006564,51.582686
-2.707197,51.575977
-2.987071,51.594946
-2.97811,51.586389
-3.166153,51.677393
-3.212526,51.646173
-2.670532,51.703551
-3.124679,51.61983
-3.006629,51.586264
-2.995876,51.590277
-3.241657,51.568052
-3.018977,51.655538
-2.949379,51.576383
-3.22563,51.651315
-3.040751,51.643712
-3.236002,51.588281
-2.99271,51.590717
-2.997935,51.582113
-3.238304,51.692014
-3.211295,51.67156
-3.129072,51.619302
-2.981671,51.593571
-3.197781,51.666915
-3.136788,51.728592
-2.990341,51.591322
-2.964175,51.58815
-3.028629,51.645761
-3.010672,51.621424
-3.178215,51.734748
-2.981528,51.58627
-3.081835,51.54328
-3.172333,51.799043
-2.959932,51.588176
-3.001556,51.587306
-2.83181,51.767293
-3.018964,51.556908
-2.672978,51.621489
-3.155957,51.749527
-3.207662,51.646978
-3.205183,51.770802
-3.039982,51.607563
-3.042292,51.641567
-3.171467,51.656345
-2.999331,51.570708
-3.01854,51.608354
-3.183717,51.741356
-2.674389,51.642611
-2.702651,51.626395
-3.218824,51.66704
-3.004486,51.661786
-3.217351,51.795952
-2.997886,51.599629
-2.834911,51.586388
-3.1366,51.595777
-3.082635,51.824936
-2.68877,51.732397
-3.219357,51.669112
-2.915722,51.696599
-2.964179,51.590407
-2.950877,51.576245
-3.022746,51.65538
-2.715701,51.811981
-2.86873,51.615923
-3.147242,51.662221
-3.2363,51.691216
-2.827559,51.580569
-3.218811,51.5808
-2.981209,51.592918
-3.228472,51.670869
-3.191497,51.673731
-2.993416,51.581396
-3.281601,51.748638
-2.980911,51.601193
-3.206481,51.649328
-3.218605,51.67179
-2.678101,51.639541
-3.006528,51.833345
-3.222553,51.79151
-3.214694,51.592037
-3.229669,51.685153
-2.995588,51.588966
-2.988321,51.580054
-3.216195,51.6666
-2.9921,51.581919
-3.010564,51.56778
-3.034469,51.825909
-3.216451,51.662659
-3.024245,51.660932
-2.997299,51.595264
-3.138541,51.662351
-3.157004,51.759326
-3.034404,51.705792
-3.021414,51.693191
-3.179427,51.736247
-2.749515,51.592215
-3.189911,51.642475
-2.985736,51.593303
-2.974575,51.589188
-2.707027,51.576158
-3.028495,51.613653
-3.007114,51.684458
-3.110399,51.684021
-2.979763,51.575999
-3.043433,51.575423
-3.037106,51.586584
-3.031316,51.643777
-3.191356,51.646327
-3.128964,51.620777
-3.290938,51.759569
-3.042358,51.718768
-3.021067,51.579989
-3.013553,51.681346
-3.189143,51.799675
-3.207563,51.587696
-3.228965,51.689621
-3.224617,51.694153
-3.138022,51.678595
-2.970424,51.587442
-3.014055,51.607323
-3.018811,51.565586
-3.021881,51.572546
-2.953651,51.609483
-3.122327,51.618773
-2.970006,51.572537
-3.075442,51.769003
-2.946359,51.586568
-3.002492,51.60226
-2.995876,51.579702
-3.019799,51.675411
-2.974715,51.582883
-2.764767,51.610712
-3.166454,51.687434
-3.188823,51.6782
-3.127932,51.721268
-3.199145,51.589769
-3.190638,51.656422
-3.225815,51.591688
-3.217885,51.796926
-3.193421,51.754548
-3.035374,51.580871
-3.095575,51.594774
-2.96855,51.576658
-3.072741,51.600534
-3.230092,51.686345
-3.239566,51.579746
-3.194227,51.651656
-3.176176,51.617634
-3.093472,51.539027
-3.247989,51.64225
-2.838621,51.586434
-3.14311,51.71346
-3.020681,51.594973
-2.676168,51.624213
-3.250016,51.770496
-3.282916,51.651262
-3.241042,51.638196
-3.223085,51.648617
-2.911448,51.611355
-3.170716,51.724213
-3.144132,51.710357
-3.027591,51.661218
-3.055047,51.594013
-3.192744,51.646897
-3.223567,51.791472
-3.033933,51.577143
-3.227326,51.592013
-2.990764,51.580195
-3.294565,51.647654
-2.99925,51.57097
-2.924142,51.602067
-3.010704,51.621567
-3.000987,51.638843
-3.209221,51.582166
-3.237286,51.640888
-3.219303,51.578151
-3.002732,51.602025
-3.017993,51.65614
-3.137773,51.72976
-3.032304,51.575935
-3.226573,51.796458
-3.226605,51.592048
-2.678071,51.639469
-2.672873,51.642665
-2.673007,51.621452
-2.994895,51.590276
-2.975344,51.569795
-3.006413,51.583713
-3.007336,51.57581
-2.988941,51.57067
-2.842479,51.758864
-3.023923,51.594073
-3.231023,51.633742
-3.00031,51.661246
-3.137126,51.661843
-3.207908,51.708362
-3.165378,51.802089
-2.99536,51.589768
-2.984106,51.594692
-3.192038,51.69268
-3.282957,51.651711
-2.981358,51.597808
-2.947614,51.592816
-3.195684,51.665228
-2.931742,51.573404
-2.888658,51.709547
-3.227473,51.591589
-2.966439,51.58805
-3.035557,51.565368
-3.005812,51.610064
-2.968338,51.57755
-3.007844,51.647002
-2.73303,51.589604
-3.201011,51.797136
-3.18622,51.594046
-3.241149,51.579055
-3.046981,51.704583
-2.959992,51.588301
-2.946344,51.586568
-2.957093,51.579486
-2.972957,51.582331
-2.971892,51.588581
-3.009504,51.829525
-3.192497,51.79983
-3.234886,51.765746
-3.258906,51.785803
-2.990332,51.719506
-3.248554,51.569642
-2.986366,51.583047
-3.052194,51.710318
-2.998902,51.658354
-3.02231,51.667459
-3.238855,51.722229
-3.243511,51.720444
-3.096147,51.840582
-2.927342,51.647872
-3.279662,51.75382
-3.251497,51.787366
-2.96625,51.602268
-2.964446,51.588004
-2.868022,51.566717
-2.864794,51.595784
-2.930882,51.601231
-2.937587,51.546787
-2.923464,51.602837
-3.193948,51.66467
-2.771363,51.787504
-3.243167,51.571057
-3.20861,51.798218
-3.021106,51.676955
-2.810507,51.616573
-2.829738,51.586074
-2.830312,51.585899
-2.962917,51.58602
-3.061526,51.726239
-3.217428,51.57496
-3.058597,51.724225
-3.007649,51.809445
-2.94121,51.551173
-3.005939,51.656244
-2.94841,51.575582
-2.939698,51.586936
-3.006047,51.807867
-3.277201,51.742086
-3.07521,51.609701
-3.209073,51.573338
-3.218675,51.671726
-2.985193,51.580854
-3.223319,51.57079
-3.000927,51.638726
-3.034168,51.566468
-3.176808,51.799934
-3.13572,51.718343
-3.034185,51.585719
-3.122882,51.589229
-3.233345,51.57974
-3.225445,51.570435
-3.226941,51.592755
-2.988138,51.58225
-2.877347,51.70537
-2.909534,51.586383
-3.206949,51.707139
-3.145693,51.616245
-2.96866,51.603579
-3.219528,51.571458
-3.019833,51.689168
-2.9956,51.602076
-3.023914,51.68924
-3.188241,51.747631
-3.023645,51.655462
-3.017931,51.568804
-3.024216,51.660941
-2.888932,51.705032
-2.947692,51.781458
-3.256638,51.788723
-2.926284,51.601618
-2.993978,51.604491
-3.03626,51.654614
-2.9847,51.57406
-3.232259,51.649501
-3.252231,51.644093
-3.119967,51.683085
-3.009271,51.574571
-3.218792,51.666905
-3.222608,51.692088
-3.282541,51.65132
-3.023914,51.689249
-2.977866,51.612656
-2.78977,51.781394
-3.032108,51.654488
-2.890756,51.600463
-3.219448,51.572233
-3.231694,51.635588
-3.162815,51.65777
-2.775418,51.785589
-3.080946,51.566604
-2.968693,51.576639
-3.20065,51.654019
-3.176547,51.617451
-2.992809,51.590617
-3.0482,51.644563
-3.153022,51.663792
-2.98268,51.600863
-3.141491,51.679047
-2.937191,51.596991
-2.988181,51.584218
-2.981209,51.721408
-3.221699,51.691108
-2.998039,51.586859
-3.21773,51.576531
-3.030342,51.558688
-3.122852,51.589175
-2.970064,51.582724
-2.752938,51.590575
-2.931699,51.573414
-3.24049,51.76771
-2.681563,51.703784
-3.009944,51.808292
-2.827559,51.580533
-3.118938,51.81609
-3.020514,51.567541
-3.202297,51.777305
-3.013393,51.574967
-3.277158,51.742077
-3.073417,51.732524
-3.22473,51.791586
-3.171059,51.787358
-3.14759,51.71089
-3.240607,51.720115
-3.205935,51.66087
-3.175329,51.617274
-3.057699,51.82091
-2.872993,51.646112
-2.879584,51.59839
-3.135162,51.8076
-3.23182,51.564451
-3.214694,51.592028
-3.240278,51.565117
-3.034652,51.580221
-3.182471,51.674209
-3.239187,51.667115
-3.241063,51.579092
-2.724887,51.797745
-3.134383,51.729712
-2.977679,51.612693
-3.022324,51.691862
-3.211873,51.672606
-3.077044,51.594452
-3.209423,51.807992
-3.207987,51.807998
-3.018388,51.631868
-3.196979,51.655144
-3.020931,51.676867
-3.095918,51.604204
-3.233128,51.757573
-2.995188,51.587855
-3.001521,51.638128
-3.235375,51.784722
-2.997958,51.595016
-2.710844,51.813098
-3.038441,51.579927
-3.005007,51.611546
-3.236232,51.639317
-3.035106,51.561406
-3.006554,51.669654
-2.999785,51.598012
-3.009686,51.626459
-3.269159,51.752801
-3.021085,51.826323
-3.236903,51.661321
-3.217524,51.795914
-3.213322,51.783567
-3.206286,51.79103
-3.23121,51.638533
-3.022689,51.655389
-2.981165,51.590176
-2.785637,51.580748
-3.035338,51.611021
-3.006556,51.828121
-3.016873,51.831323
-2.98144,51.586217
-3.194357,51.589431
-3.017244,51.66209
-3.049691,51.709109
-2.84042,51.586906
-2.679766,51.642634
-3.238415,51.68918
-3.193882,51.674786
-2.688452,51.830558
-3.008918,51.60555
-3.022204,51.567625
-2.993011,51.583314
-3.178129,51.797745
-3.205896,51.577615
-3.280967,51.747206
-2.914122,51.653119
-2.959874,51.588203
-3.218791,51.666888
-3.015496,51.596861
-2.933957,51.599094
-2.980018,51.603314
-3.134883,51.680289
-2.832684,51.582223
-2.723442,51.808948
-2.841594,51.741643
-2.881992,51.57065
-3.111396,51.553281
-3.261048,51.412498
-3.190253,51.467677
-4.132031,51.575468
-3.264582,51.402469
-3.205022,51.485663
-3.422794,51.595796
-3.505228,51.734836
-3.199821,51.512459
-3.183947,51.481031
-3.539687,51.624987
-3.094506,51.526869
-3.955703,51.675011
-3.277524,51.566426
-3.352748,51.71048
-3.175907,51.471895
-3.452107,51.463619
-3.701985,51.479188
-3.181778,51.467853
-4.053391,51.670853
-3.36297,51.670124
-3.588509,51.533574
-3.141949,51.487158
-3.437848,51.689768
-3.936509,51.621455
-3.590016,51.471722
-4.038796,51.656323
-3.412342,51.617251
-3.567165,51.546055
-3.334047,51.45871
-3.957736,51.668512
-3.70227,51.489138
-3.236105,51.417503
-3.179653,51.496001
-3.297609,51.442232
-3.981371,51.626876
-3.809863,51.654311
-3.458584,51.539372
-3.274482,51.404862
-3.573421,51.526277
-3.142088,51.496769
-3.934021,51.66485
-3.437114,51.583366
-3.285412,51.510553
-3.310914,51.652715
-3.459735,51.643368
-3.365604,51.457897
-4.099785,51.642029
-3.228644,51.485166
-3.133108,51.508132
-3.656527,51.630244
-3.854127,51.722898
-3.575759,51.509241
-3.894043,51.650421
-3.868122,51.699935
-3.652896,51.60866
-3.38691,51.744664
-3.325465,51.663405
-3.432896,51.756026
-3.812342,51.673337
-3.647599,51.60316
-3.34271,51.601666
-3.957236,51.639825
-3.974757,51.631933
-3.212724,51.47902
-3.629492,51.514388
-3.951536,51.618824
-3.236826,51.527775
-3.340662,51.599289
-3.299828,51.4089
-3.183404,51.458368
-3.167779,51.485698
-3.965782,51.618199
-3.243498,51.483769
-3.92511,51.660671
-3.87197,51.668706
-3.950823,51.614321
-3.982562,51.629338
-3.327558,51.670728
-3.129926,51.50997
-3.499891,51.512881
-3.894583,51.65748
-3.248065,51.471176
-3.975252,51.621394
-3.950137,51.634017
-3.441728,51.45908
-3.937757,51.618881
-3.175997,51.502836
-3.272149,51.466889
-3.165235,51.477415
-3.911401,51.681559
-3.326855,51.599131
-4.040219,51.696963
-3.814951,51.602841
-3.968526,51.616526
-3.698574,51.775192
-3.29622,51.395703
-3.315773,51.654279
-3.592971,51.5065
-3.390135,51.532829
-3.333532,51.558484
-3.581746,51.60638
-3.17543,51.484156
-3.975611,51.648591
-3.798626,51.593902
-3.206545,51.499675
-3.388376,51.750455
-3.468369,51.743683
-3.38944,51.400992
-3.185212,51.488167
-3.411494,51.689908
-3.208246,51.509531
-3.345115,51.545754
-3.175774,51.502002
-3.411977,51.631067
-3.346157,51.551713
-3.488664,51.651593
-3.769352,51.579554
-3.363275,51.64416
-3.273274,51.406934
-3.49849,51.526405
-3.924364,51.666609
-4.05783,51.6635
-3.96617,51.625836
-3.936106,51.644564
-3.791711,51.652638
-4.036641,51.647602
-3.520549,51.739953
-3.189403,51.481524
-3.245921,51.528236
-3.548112,51.517559
-3.285588,51.485535
-3.186712,51.432185
-3.157133,51.468521
-3.261183,51.403315
-3.488053,51.644838
-3.439109,51.619129
-3.536092,51.617338
-3.215999,51.516564
-3.482297,51.73109
-3.242978,51.411612
-3.48201,51.642586
-3.310447,51.505654
-3.219107,51.504518
-3.950643,51.619216
-3.184754,51.481068
-3.399677,51.528974
-3.180331,51.485447
-3.183255,51.505469
-3.996769,51.675103
-3.22084,51.49442
-3.20021,51.514082
-3.328809,51.622075
-3.538929,51.505531
-3.202919,51.510251
-3.202931,51.512355
-3.264501,51.441209
-3.323795,51.402849
-3.69282,51.516369
-3.19783,51.47117
-3.817521,51.639023
-3.2023,51.525562
-3.200944,51.478997
-3.164494,51.485083
-3.227192,51.532965
-3.16829,51.483724
-3.243601,51.481726
-3.240757,51.478843
-3.295915,51.57893
-3.703491,51.516889
-3.950095,51.660672
-3.341357,51.599856
-3.360861,51.769102
-3.934013,51.623223
-3.92957,51.666263
-3.772778,51.593045
-3.751905,51.720582
-3.332287,51.600257
-3.795566,51.77929
-3.188377,51.499096
-3.168277,51.492248
-3.872643,51.667841
-3.806044,51.661519
-3.139035,51.501429
-3.259347,51.527894
-3.878292,51.620468
-3.200857,51.47898
-3.895921,51.660417
-3.177317,51.477465
-3.246472,51.421647
-3.584656,51.612797
-3.17815,51.487995
-3.220661,51.494197
-3.211464,51.521637
-3.332945,51.597578
-3.940696,51.617682
-3.692242,51.529156
-3.270958,51.546238
-3.803569,51.750599
-3.162337,51.468209
-3.456154,51.465044
-4.001229,51.59153
-3.430168,51.702667
-4.001136,51.644265
-3.797775,51.593547
-3.168163,51.488904
-3.572187,51.541959
-3.411257,51.448885
-3.294822,51.410331
-3.81637,51.614518
-3.430896,51.615623
-3.912064,51.662287
-3.63223,51.471232
-3.228732,51.485246
-3.586244,51.565933
-3.170624,51.462398
-3.129266,51.542148
-3.19971,51.511516
-3.653774,51.638376
-3.339823,51.765855
-3.283207,51.404794
-3.66046,51.603815
-3.384634,51.689158
-3.931647,51.65051
-4.037297,51.66286
-3.16133,51.481869
-3.856704,51.708758
-3.571969,51.532259
-3.350923,51.760971
-3.438877,51.708962
-3.248983,51.525847
-3.985373,51.675781
-3.439336,51.582862
-3.421942,51.779969
-3.91579,51.675867
-3.254167,51.493124
-4.051922,51.664907
-3.156657,51.490691
-3.139825,51.493823
-3.369881,51.736699
-3.211924,51.494989
-3.565658,51.497911
-3.278526,51.394729
-3.423482,51.708197
-3.1166,51.519566
-3.41359,51.398599
-3.880884,51.691836
-3.124977,51.536624
-3.573096,51.534429
-3.462735,51.408805
-3.323305,51.593749
-3.201627,51.477569
-3.138428,51.52387
-3.603535,51.538603
-3.573545,51.447071
-3.36292,51.786468
-3.459648,51.731059
-3.228992,51.48635
-3.878394,51.669808
-3.961336,51.648093
-3.906467,51.661586
-3.314344,51.583895
-3.645162,51.651995
-3.133652,51.492391
-3.379034,51.68435
-3.125165,51.515599
-3.177026,51.482953
-3.182306,51.472163
-3.333428,51.518452
-3.970862,51.638086
-4.035906,51.669574
-3.292861,51.574566
-3.306878,51.460967
-3.539542,51.566853
-3.732781,51.55796
-3.810976,51.61801
-3.199737,51.511992
-3.317279,51.657841
-3.950093,51.634
-3.206225,51.536087
-3.176339,51.516113
-3.353564,51.628707
-3.942227,51.621721
-3.157926,51.489069
-3.363136,51.786897
-3.333915,51.609518
-3.577802,51.551704
-3.488851,51.471296
-3.147122,51.486676
-3.166135,51.496937
-3.925403,51.662455
-3.854161,51.718438
-3.173605,51.49331
-3.48846,51.419029
-3.377476,51.673533
-3.35751,51.669387
-3.686558,51.522431
-3.776242,51.604099
-3.974973,51.608962
-3.736483,51.557825
-3.333198,51.547086
-3.347176,51.596957
-3.253108,51.493369
-3.19972,51.509151
-3.437893,51.641417
-3.545375,51.578458
-3.200285,51.514756
-3.704431,51.516966
-3.657915,51.609246
-3.444019,51.814004
-3.557135,51.57922
-3.932239,51.621607
-3.18935,51.533112
-3.79665,51.661636
-3.271829,51.467261
-3.679557,51.718995
-3.358956,51.456517
-3.255242,51.47716
-3.880003,51.759221
-3.57458,51.511002
-3.742879,51.623231
-3.708674,51.519422
-3.944568,51.635252
-3.185863,51.469933
-3.153007,51.477878
-3.942284,51.622376
-3.58036,51.593045
-3.948039,51.632946
-3.171665,51.483375
-3.315757,51.652706
-3.799514,51.614895
-3.329618,51.660067
-3.856289,51.659737
-3.580919,51.506771
-3.420752,51.756389
-3.974247,51.651141
-3.819497,51.66275
-3.180002,51.496123
-3.323824,51.633417
-3.844671,51.643869
-3.811439,51.653235
-3.362368,51.728155
-3.54988,51.533129
-4.088755,51.582245
-3.421965,51.600212
-3.603578,51.763487
-3.165515,51.495225
-3.451389,51.622341
-3.384617,51.553369
-3.335816,51.764138
-3.802749,51.658287
